# ingestion_year;ingestion_month;ingestion_day;id_sistema_cliente;macroactivo;cod_activo;aba;cod_perfil_riesgo;cod_banca
2024;2;6;1,00114E+12;FICs;FIDUCUENTA;10286;conservador;personal
2024;2;6;10041560001;Renta Variable;ECOPETROL;1160000;sin definir;personal
2024;2;6;10038643094;FICs;FIDUCUENTA;285182;sin definir;personal
2024;2;6;1,009E+11;FICs;RENTA LIQUIDEZ;21864207;moderado;prefencial
2024;2;6;1,00114E+12;Renta Variable;ECOPETROL;2320000;sin definir;personal
2024;2;6;10032184607;Renta Variable;GRUPO BOLIVAR;8589900;conservador;personal
2024;2;6;10066848163;FICs;FIDUCUENTA;1705976;sin definir;personal
2024;2;6;10038643094;Renta Variable;ETB;101018;sin definir;personal
2024;2;6;1,00101E+12;FICs;FIDUCUENTA;32028145;conservador;personal
2024;2;6;10026419826;Renta Variable;ETB;101018;sin definir;personal
2024;2;6;10032184607;Renta Variable;None;4378950;conservador;personal
2024;2;6;10079142847;Renta Variable;ECOPETROL;3447520;conservador;prefencial
2024;2;6;10020203023;FICs;FONDO CERRADO RENTA FIJA V;151125414;conservador;privada
2024;2;6;1,009E+11;FICs;FIDUCUENTA;1009010945;moderado;prefencial
2024;2;6;1,00109E+12;FICs;FIDUCUENTA;1725;conservador;personal
2024;2;6;10032184607;Renta Variable;PFGRUPSURA;6392000;conservador;personal
2024;2;6;10020203023;FICs;RENTA LIQUIDEZ;118822390;conservador;privada
2024;2;6;10032184607;Renta Variable;CELSIA;9630000;conservador;personal
2024;2;6;10079142847;Renta Variable;PFGRUPSURA;2476900;conservador;prefencial
2024;2;6;1,00902E+11;FICs;RENTA LIQUIDEZ;1043530057;moderado;prefencial
2024;2;6;1,00901E+11;FICs;RENTA LIQUIDEZ;1049514094;moderado;empresas
2024;2;6;1,008E+11;FICs;RENTA LIQUIDEZ;425865193;moderado;pymes
2024;2;6;1,009E+11;FICs;RENTA LIQUIDEZ;21864207;moderado;prefencial
2024;2;6;10020203023;FICs;FIDURENTA;154539428;conservador;privada
2024;2;6;10032184607;Renta Variable;PFCEMARGOS;5650000;conservador;personal
2024;2;6;1,008E+11;FICs;RENTA LIQUIDEZ;425865193;moderado;pymes
2024;2;6;10020203023;Renta Fija;CDT TUYATFB360;671320000;conservador;privada
2024;2;6;10039616197;Renta Variable;ECOPETROL;2320000;sin definir;personal
2024;2;6;10032184607;Renta Variable;PFCORFICOL;5226900;conservador;personal
2024;2;6;10038643094;FICs;PLANSEMILLA;85631634;sin definir;personal
2024;2;6;10039616197;Renta Variable;ISA;14382080;sin definir;personal
2024;2;6;10032184607;FICs;RENTA LIQUIDEZ;76833;conservador;personal
2024;2;6;10039553126;FICs;PLANSEMILLA;643406;sin definir;personal
2024;2;6;1,0089E+11;FICs;FIDURENTA;22088089;conservador;privada
2024;2;6;1004870235;Renta Variable;ECOPETROL;7679200;agresivo;personal
2024;2;6;10036346714;Renta Variable;ECOPETROL;1160000;sin definir;personal
2024;2;6;10079414250;Renta Variable;ECOPETROL;1160000;sin definir;personal
2024;2;6;10020203023;Renta Fija;CDTBANCOLOMBIA B360;365371400;conservador;privada
2024;2;6;1,009E+11;FICs;FIDUCUENTA;1009010945;moderado;prefencial
2024;2;6;10032184607;Renta Variable;1022;4560276;conservador;personal
2024;2;6;10014876058;Renta Variable;ISA;7852480;sin definir;personal
2024;2;6;10079142847;Renta Variable;PFBCOLOM;3631700;conservador;prefencial
2024;2;6;10098522488;Renta Variable;ECOPETROL;3480000;sin definir;personal
2024;2;6;10020203023;FICs;SURA CREDITO PRIVADO;64067606;conservador;privada
2024;2;6;1,0089E+11;FICs;RENTA LIQUIDEZ;145665656;conservador;privada
2024;2;6;10039616197;Renta Variable;ETB;101018;sin definir;personal
2024;2;6;1,00105E+12;Renta Variable;ECOPETROL;2320000;sin definir;personal
2024;2;6;10032184607;Renta Variable;PFBCOLOM;6947600;conservador;personal
2024;2;6;10039616197;Renta Variable;ETB;101018;sin definir;personal
2024;2;6;1,0083E+11;Renta Variable;ETB;168328;sin definir;pymes
2024;2;6;10021382511;Renta Variable;ECOPETROL;2320000;sin definir;personal
2024;2;6;1,00114E+12;FICs;FIDUCUENTA;10286;conservador;personal
2024;2;6;10039616197;Renta Variable;ECOPETROL;2320000;sin definir;personal
2024;2;7;10039616197;Renta Variable;ECOPETROL;2355000;sin definir;personal
2024;2;7;10020203023;FICs;SURA CREDITO PRIVADO;64152393;conservador;privada
2024;2;7;1,00105E+12;Renta Variable;ECOPETROL;2355000;sin definir;personal
2024;2;7;10038643094;FICs;FIDUCUENTA;285254;sin definir;personal
2024;2;7;10021382511;Renta Variable;ECOPETROL;2355000;sin definir;personal
2024;2;7;1,009E+11;FICs;RENTA LIQUIDEZ;21872875;moderado;prefencial
2024;2;7;10039616197;Renta Variable;ISA;14263360;sin definir;personal
2024;2;7;1,00101E+12;FICs;FIDUCUENTA;32036275;conservador;personal
2024;2;7;1004870235;Renta Variable;ECOPETROL;7795050;agresivo;personal
2024;2;7;10020203023;FICs;FIDURENTA;154542209;conservador;privada
2024;2;7;10036346714;Renta Variable;ECOPETROL;1177500;sin definir;personal
2024;2;7;1,008E+11;FICs;RENTA LIQUIDEZ;299589937;moderado;pymes
2024;2;7;10032184607;Renta Variable;PFCEMARGOS;5640000;conservador;personal
2024;2;7;10079414250;Renta Variable;ECOPETROL;1177500;sin definir;personal
2024;2;7;10039616197;Renta Variable;ISA;14263360;sin definir;personal
2024;2;7;10071747544;FICs;FIDUCUENTA;615642;agresivo;personal
2024;2;7;1,00109E+12;FICs;FIDUCUENTA;1726;conservador;personal
2024;2;7;1,0089E+11;FICs;FIDURENTA;22088486;conservador;privada
2024;2;7;10079142847;Renta Variable;ECOPETROL;3499530;conservador;prefencial
2024;2;7;10014876058;Renta Variable;ISA;7787660;sin definir;personal
2024;2;7;1,0089E+11;FICs;RENTA LIQUIDEZ;145723409;conservador;privada
2024;2;7;1,009E+11;FICs;RENTA LIQUIDEZ;21872875;moderado;prefencial
2024;2;7;10032184607;Renta Variable;PFBCOLOM;6921200;conservador;personal
2024;2;7;10039616197;Renta Variable;ECOPETROL;2355000;sin definir;personal
2024;2;7;10032184607;Renta Variable;GRUPO BOLIVAR;8365220;conservador;personal
2024;2;7;10026419826;Renta Variable;ETB;101018;sin definir;personal
2024;2;7;10038643094;Renta Variable;ETB;101018;sin definir;personal
2024;2;7;10039616197;Renta Variable;ETB;101018;sin definir;personal
2024;2;7;10020203023;Renta Fija;CDT TUYATFB360;671421000;conservador;privada
2024;2;7;10020203023;FICs;FIDUCUENTA;7917444;conservador;privada
2024;2;7;1,00901E+11;FICs;RENTA LIQUIDEZ;1049930199;moderado;empresas
2024;2;7;10039553126;FICs;PLANSEMILLA;643267;sin definir;personal
2024;2;7;1,009E+11;FICs;FIDUCUENTA;1009267066;moderado;prefencial
2024;2;7;10098522488;Renta Variable;ECOPETROL;3532500;sin definir;personal
2024;2;7;10020203023;FICs;RENTA LIQUIDEZ;118869500;conservador;privada
2024;2;7;10020203023;FICs;FONDO CERRADO RENTA FIJA V;151208872;conservador;privada
2024;2;7;1,00114E+12;FICs;FIDUCUENTA;10289;conservador;personal
2024;2;7;1,00114E+12;FICs;FIDUCUENTA;10289;conservador;personal
2024;2;7;10038643094;FICs;PLANSEMILLA;85613070;sin definir;personal
2024;2;7;10041560001;Renta Variable;ECOPETROL;1177500;sin definir;personal
2024;2;7;10020203023;Renta Fija;CDTBANCOLOMBIA B360;365577800;conservador;privada
2024;2;7;10079142847;Renta Variable;PFGRUPSURA;2495500;conservador;prefencial
2024;2;7;1,0083E+11;Renta Variable;ETB;168328;sin definir;pymes
2024;2;7;10039538018;FICs;FIDUCUENTA;332115;conservador;personal
2024;2;7;10079142847;Renta Variable;PFBCOLOM;3617900;conservador;prefencial
2024;2;7;10032184607;FICs;RENTA LIQUIDEZ;76863;conservador;personal
2024;2;7;10032184607;Renta Variable;None;4340100;conservador;personal
2024;2;7;10032184607;Renta Variable;PFCORFICOL;5187000;conservador;personal
2024;2;7;10039616197;Renta Variable;ETB;101018;sin definir;personal
2024;2;7;10032184607;Renta Variable;1022;4560276;conservador;personal
2024;2;7;10020203023;FICs;None;410340439;conservador;privada
2024;2;7;1,009E+11;FICs;FIDUCUENTA;1009267066;moderado;prefencial
2024;2;7;1,00902E+11;FICs;RENTA LIQUIDEZ;1043943790;moderado;prefencial
2024;2;7;1,008E+11;FICs;RENTA LIQUIDEZ;299589937;moderado;pymes
2024;2;7;10066848163;FICs;FIDUCUENTA;1706409;sin definir;personal
2024;2;7;10032184607;Renta Variable;CELSIA;9615000;conservador;personal
2024;2;7;1,00114E+12;Renta Variable;ECOPETROL;2355000;sin definir;personal
2024;2;7;10032184607;Renta Variable;PFGRUPSURA;6440000;conservador;personal
2024;2;7;1,00103E+12;Renta Variable;ECOPETROL;1177500;conservador;personal
2024;2;8;10020203023;FICs;FIDURENTA;154649281;conservador;privada
2024;2;8;10041560001;Renta Variable;ECOPETROL;1182500;sin definir;personal
2024;2;8;1,00105E+12;Renta Variable;ECOPETROL;2365000;sin definir;personal
2024;2;8;10020203023;FICs;FIDUCUENTA;7921731;conservador;privada
2024;2;8;1,00101E+12;FICs;FIDUCUENTA;32053619;conservador;personal
2024;2;8;10039616197;Renta Variable;ECOPETROL;2365000;sin definir;personal
2024;2;8;1,00902E+11;FICs;RENTA LIQUIDEZ;1044366803;moderado;prefencial
2024;2;8;10032184607;Renta Variable;None;4351200;conservador;personal
2024;2;8;10032184607;Renta Variable;PFGRUPSURA;6744000;conservador;personal
2024;2;8;1,0083E+11;Renta Variable;ETB;168328;sin definir;pymes
2024;2;8;10020203023;Renta Fija;CDT TUYATFB360;671557500;conservador;privada
2024;2;8;10098522488;Renta Variable;ECOPETROL;3547500;sin definir;personal
2024;2;8;10039616197;Renta Variable;ETB;101018;sin definir;personal
2024;2;8;1,00114E+12;Renta Variable;ECOPETROL;2365000;sin definir;personal
2024;2;8;10039616197;Renta Variable;ETB;101018;sin definir;personal
2024;2;8;10039616197;Renta Variable;ISA;14212480;sin definir;personal
2024;2;8;10079142847;Renta Variable;PFBCOLOM;3629400;conservador;prefencial
2024;2;8;10026419826;Renta Variable;ETB;101018;sin definir;personal
2024;2;8;1,008E+11;FICs;RENTA LIQUIDEZ;299711333;moderado;pymes
2024;2;8;10020203023;FICs;FONDO CERRADO RENTA FIJA V;151253999;conservador;privada
2024;2;8;10079142847;Renta Variable;PFGRUPSURA;2613300;conservador;prefencial
2024;2;8;10038643094;FICs;PLANSEMILLA;85691368;sin definir;personal
2024;2;8;10079142847;Renta Variable;ECOPETROL;3514390;conservador;prefencial
2024;2;8;1,009E+11;FICs;RENTA LIQUIDEZ;21881738;moderado;prefencial
2024;2;8;10021382511;Renta Variable;ECOPETROL;2365000;sin definir;personal
2024;2;8;10039616197;Renta Variable;ECOPETROL;2365000;sin definir;personal
2024;2;8;10032184607;Renta Variable;PFCEMARGOS;5560000;conservador;personal
2024;2;8;10020203023;FICs;RENTA LIQUIDEZ;118917667;conservador;privada
2024;2;8;10071747544;FICs;FIDUCUENTA;615976;agresivo;personal
2024;2;8;10066848163;FICs;FIDUCUENTA;3007333;sin definir;personal
2024;2;8;1,00109E+12;FICs;FIDUCUENTA;1727;conservador;personal
2024;2;8;10079414250;Renta Variable;ECOPETROL;1182500;sin definir;personal
2024;2;8;1,00114E+12;FICs;FIDUCUENTA;10294;conservador;personal
2024;2;8;10020203023;Renta Fija;CDTBANCOLOMBIA B360;365786900;conservador;privada
2024;2;8;10039616197;Renta Variable;ISA;14212480;sin definir;personal
2024;2;8;1,008E+11;FICs;RENTA LIQUIDEZ;299711333;moderado;pymes
2024;2;8;10020203023;FICs;None;410340930;conservador;privada
2024;2;8;10039553126;FICs;PLANSEMILLA;643855;sin definir;personal
2024;2;8;1,00114E+12;FICs;FIDUCUENTA;10294;conservador;personal
2024;2;8;1004870235;Renta Variable;ECOPETROL;7828150;agresivo;personal
2024;2;8;1,009E+11;FICs;FIDUCUENTA;1009813465;moderado;prefencial
2024;2;8;1,00901E+11;FICs;RENTA LIQUIDEZ;1050355639;moderado;empresas
2024;2;8;1,009E+11;FICs;RENTA LIQUIDEZ;21881738;moderado;prefencial
2024;2;8;10038643094;Renta Variable;ETB;101018;sin definir;personal
2024;2;8;10038643094;FICs;FIDUCUENTA;285409;sin definir;personal
2024;2;8;10032184607;Renta Variable;1022;4560276;conservador;personal
2024;2;8;1,0089E+11;FICs;RENTA LIQUIDEZ;145782457;conservador;privada
2024;2;8;10036346714;Renta Variable;ECOPETROL;1182500;sin definir;personal
2024;2;8;10014876058;Renta Variable;ISA;7759880;sin definir;personal
2024;2;8;10039538018;FICs;FIDUCUENTA;332295;conservador;personal
2024;2;8;10032184607;FICs;RENTA LIQUIDEZ;76894;conservador;personal
2024;2;8;10032184607;Renta Variable;GRUPO BOLIVAR;8365220;conservador;personal
2024;2;8;10032184607;Renta Variable;CELSIA;9750000;conservador;personal
2024;2;8;10032184607;Renta Variable;PFCORFICOL;5187000;conservador;personal
2024;2;8;1,00103E+12;Renta Variable;ECOPETROL;1182500;conservador;personal
2024;2;8;10020203023;FICs;SURA CREDITO PRIVADO;64173445;conservador;privada
2024;2;8;10032184607;Renta Variable;PFBCOLOM;6943200;conservador;personal
2024;2;8;1,009E+11;FICs;FIDUCUENTA;1009813465;moderado;prefencial
2024;2;8;1,0089E+11;FICs;FIDURENTA;22103790;conservador;privada
2024;2;9;10020203023;FICs;FIDUCUENTA;7923944;conservador;privada
2024;2;9;1,009E+11;FICs;FIDUCUENTA;960095562;moderado;prefencial
2024;2;9;10038643094;FICs;PLANSEMILLA;85715237;sin definir;personal
2024;2;9;10014876058;Renta Variable;ISA;7546900;sin definir;personal
2024;2;9;10079142847;Renta Variable;PFBCOLOM;3565000;conservador;prefencial
2024;2;9;10036346714;Renta Variable;ECOPETROL;1170000;sin definir;personal
2024;2;9;1004870235;Renta Variable;ECOPETROL;7745400;agresivo;personal
2024;2;9;1,00902E+11;FICs;RENTA LIQUIDEZ;1044750623;moderado;prefencial
2024;2;9;1,0089E+11;FICs;RENTA LIQUIDEZ;145836034;conservador;privada
2024;2;9;10098522488;Renta Variable;ECOPETROL;3510000;sin definir;personal
2024;2;9;10020203023;FICs;FONDO CERRADO RENTA FIJA V;151298572;conservador;privada
2024;2;9;1,009E+11;FICs;FIDUCUENTA;960095562;moderado;prefencial
2024;2;9;10038643094;FICs;FIDUCUENTA;285488;sin definir;personal
2024;2;9;10032184607;Renta Variable;PFBCOLOM;6820000;conservador;personal
2024;2;9;10039616197;Renta Variable;ISA;13822400;sin definir;personal
2024;2;9;10032184607;Renta Variable;PFGRUPSURA;6624000;conservador;personal
2024;2;9;1,00103E+12;Renta Variable;ECOPETROL;1170000;conservador;personal
2024;2;9;10079414250;Renta Variable;ECOPETROL;1170000;sin definir;personal
2024;2;9;10032184607;FICs;RENTA LIQUIDEZ;76923;conservador;personal
2024;2;9;10079142847;Renta Variable;PFGRUPSURA;2566800;conservador;prefencial
2024;2;9;1,0083E+11;Renta Variable;ETB;168328;sin definir;pymes
2024;2;9;10032184607;Renta Variable;GRUPO BOLIVAR;8622780;conservador;personal
2024;2;9;10039616197;Renta Variable;ECOPETROL;2340000;sin definir;personal
2024;2;9;1,00114E+12;Renta Variable;ECOPETROL;2340000;sin definir;personal
2024;2;9;1,0089E+11;FICs;FIDURENTA;22111862;conservador;privada
2024;2;9;10020203023;FICs;RENTA LIQUIDEZ;118961371;conservador;privada
2024;2;9;10020203023;Renta Fija;CDTBANCOLOMBIA B360;365890400;conservador;privada
2024;2;9;1,00109E+12;FICs;FIDUCUENTA;1727;conservador;personal
2024;2;9;1,008E+11;FICs;RENTA LIQUIDEZ;299821481;moderado;pymes
2024;2;9;10020203023;FICs;FIDURENTA;154705756;conservador;privada
2024;2;9;10038643094;Renta Variable;ETB;101018;sin definir;personal
2024;2;9;10039616197;Renta Variable;ISA;13822400;sin definir;personal
2024;2;9;1,009E+11;FICs;RENTA LIQUIDEZ;21889780;moderado;prefencial
2024;2;9;10032184607;Renta Variable;None;4329000;conservador;personal
2024;2;9;10032184607;Renta Variable;1022;4560276;conservador;personal
2024;2;9;1,00105E+12;Renta Variable;ECOPETROL;2340000;sin definir;personal
2024;2;9;10020203023;Renta Fija;CDT TUYATFB360;671908000;conservador;privada
2024;2;9;10066848163;FICs;FIDUCUENTA;3008173;sin definir;personal
2024;2;9;1,00114E+12;FICs;FIDUCUENTA;10297;conservador;personal
2024;2;9;10020203023;FICs;None;410341420;conservador;privada
2024;2;9;10039616197;Renta Variable;ETB;101018;sin definir;personal
2024;2;9;10020203023;FICs;SURA CREDITO PRIVADO;64194580;conservador;privada
2024;2;9;10021382511;Renta Variable;ECOPETROL;2340000;sin definir;personal
2024;2;9;1,008E+11;FICs;RENTA LIQUIDEZ;299821481;moderado;pymes
2024;2;9;10071747544;FICs;FIDUCUENTA;616148;agresivo;personal
2024;2;9;10039538018;FICs;FIDUCUENTA;332388;conservador;personal
2024;2;9;10039616197;Renta Variable;ECOPETROL;2340000;sin definir;personal
2024;2;9;1,00114E+12;FICs;FIDUCUENTA;10297;conservador;personal
2024;2;9;10039616197;Renta Variable;ETB;101018;sin definir;personal
2024;2;9;10032184607;Renta Variable;PFCORFICOL;5147100;conservador;personal
2024;2;9;10041560001;Renta Variable;ECOPETROL;1170000;sin definir;personal
2024;2;9;10032184607;Renta Variable;PFCEMARGOS;5350000;conservador;personal
2024;2;9;1,00101E+12;FICs;FIDUCUENTA;32062573;conservador;personal
2024;2;9;10032184607;Renta Variable;CELSIA;9750000;conservador;personal
2024;2;9;1,00901E+11;FICs;RENTA LIQUIDEZ;1050741660;moderado;empresas
2024;2;9;10039553126;FICs;PLANSEMILLA;644034;sin definir;personal
2024;2;9;1,009E+11;FICs;RENTA LIQUIDEZ;21889780;moderado;prefencial
2024;2;9;10026419826;Renta Variable;ETB;101018;sin definir;personal
2024;2;12;10032184607;Renta Variable;None;4329000;conservador;personal
2024;2;12;1,00114E+12;Renta Variable;ECOPETROL;2315000;sin definir;personal
2024;2;12;1,0089E+11;FICs;FIDURENTA;22129463;conservador;privada
2024;2;12;1,00902E+11;FICs;RENTA LIQUIDEZ;1045727560;moderado;prefencial
2024;2;12;10066848163;FICs;FIDUCUENTA;3010787;sin definir;personal
2024;2;12;10032184607;Renta Variable;PFBCOLOM;6776000;conservador;personal
2024;2;12;10020203023;FICs;FONDO CERRADO RENTA FIJA V;151420913;conservador;privada
2024;2;12;10032184607;Renta Variable;PFGRUPSURA;6488000;conservador;personal
2024;2;12;1,0089E+11;FICs;RENTA LIQUIDEZ;145972404;conservador;privada
2024;2;12;10020203023;FICs;FIDURENTA;154828903;conservador;privada
2024;2;12;1,008E+11;FICs;RENTA LIQUIDEZ;300101842;moderado;pymes
2024;2;12;1004870235;Renta Variable;ECOPETROL;7662650;agresivo;personal
2024;2;12;1,00114E+12;FICs;FIDUCUENTA;10306;conservador;personal
2024;2;12;10071747544;FICs;FIDUCUENTA;616683;agresivo;personal
2024;2;12;10020203023;Renta Fija;CDTBANCOLOMBIA B360;366353800;conservador;privada
2024;2;12;10032184607;Renta Variable;PFCEMARGOS;5520000;conservador;personal
2024;2;12;10079142847;Renta Variable;PFGRUPSURA;2514100;conservador;prefencial
2024;2;12;10079414250;Renta Variable;ECOPETROL;1157500;sin definir;personal
2024;2;12;1,00114E+12;FICs;FIDUCUENTA;10306;conservador;personal
2024;2;12;10039553126;FICs;PLANSEMILLA;644638;sin definir;personal
2024;2;12;1,00901E+11;FICs;RENTA LIQUIDEZ;1051724199;moderado;empresas
2024;2;12;10039616197;Renta Variable;ISA;13686720;sin definir;personal
2024;2;12;10038643094;Renta Variable;ETB;101018;sin definir;personal
2024;2;12;10014876058;Renta Variable;ISA;7472820;sin definir;personal
2024;2;12;1,009E+11;FICs;FIDUCUENTA;760831274;moderado;prefencial
2024;2;12;10039616197;Renta Variable;ECOPETROL;2315000;sin definir;personal
2024;2;12;10039616197;Renta Variable;ETB;101018;sin definir;personal
2024;2;12;10079142847;Renta Variable;PFBCOLOM;3542000;conservador;prefencial
2024;2;12;1,008E+11;FICs;RENTA LIQUIDEZ;300101842;moderado;pymes
2024;2;12;1,00109E+12;FICs;FIDUCUENTA;1729;conservador;personal
2024;2;12;10021382511;Renta Variable;ECOPETROL;2315000;sin definir;personal
2024;2;12;1,0083E+11;Renta Variable;ETB;168328;sin definir;pymes
2024;2;12;10026419826;Renta Variable;ETB;101018;sin definir;personal
2024;2;12;1,00101E+12;FICs;FIDUCUENTA;32090435;conservador;personal
2024;2;12;10020203023;FICs;None;410341911;conservador;privada
2024;2;12;10098522488;Renta Variable;ECOPETROL;3472500;sin definir;personal
2024;2;12;1,00105E+12;Renta Variable;ECOPETROL;2315000;sin definir;personal
2024;2;12;10039616197;Renta Variable;ECOPETROL;2315000;sin definir;personal
2024;2;12;10020203023;FICs;RENTA LIQUIDEZ;119072610;conservador;privada
2024;2;12;1,009E+11;FICs;RENTA LIQUIDEZ;21910249;moderado;prefencial
2024;2;12;10032184607;FICs;RENTA LIQUIDEZ;76994;conservador;personal
2024;2;12;10039616197;Renta Variable;ISA;13686720;sin definir;personal
2024;2;12;1,009E+11;FICs;RENTA LIQUIDEZ;21910249;moderado;prefencial
2024;2;12;10039538018;FICs;FIDUCUENTA;332677;conservador;personal
2024;2;12;10079142847;Renta Variable;ECOPETROL;3440090;conservador;prefencial
2024;2;12;10020203023;FICs;SURA CREDITO PRIVADO;64216083;conservador;privada
2024;2;12;10032184607;Renta Variable;PFCORFICOL;5147100;conservador;personal
2024;2;12;10038643094;FICs;PLANSEMILLA;85795631;sin definir;personal
2024;2;12;10041560001;Renta Variable;ECOPETROL;1157500;sin definir;personal
2024;2;12;10020203023;FICs;FIDUCUENTA;7930829;conservador;privada
2024;2;12;10038643094;FICs;FIDUCUENTA;285736;sin definir;personal
2024;2;12;1,00103E+12;Renta Variable;ECOPETROL;1157500;conservador;personal
2024;2;12;10032184607;Renta Variable;1022;4560276;conservador;personal
2024;2;12;10036346714;Renta Variable;ECOPETROL;1157500;sin definir;personal
2024;2;12;10039616197;Renta Variable;ETB;101018;sin definir;personal
2024;2;12;10020203023;Renta Fija;CDT TUYATFB360;672559000;conservador;privada
2024;2;12;1,009E+11;FICs;FIDUCUENTA;760831274;moderado;prefencial
2024;2;12;10032184607;Renta Variable;GRUPO BOLIVAR;8622780;conservador;personal
2024;2;12;10032184607;Renta Variable;CELSIA;9720000;conservador;personal
2024;2;13;10039616197;Renta Variable;ISA;13754560;sin definir;personal
2024;2;13;1,008E+11;FICs;RENTA LIQUIDEZ;300237139;moderado;pymes
2024;2;13;10026419826;Renta Variable;ETB;101018;sin definir;personal
2024;2;13;10020203023;FICs;FIDUCUENTA;7936028;conservador;privada
2024;2;13;10039616197;Renta Variable;ECOPETROL;2310000;sin definir;personal
2024;2;13;10020203023;FICs;None;410343383;conservador;privada
2024;2;13;10032184607;Renta Variable;GRUPO BOLIVAR;8261100;conservador;personal
2024;2;13;10032184607;Renta Variable;PFBCOLOM;6789200;conservador;personal
2024;2;13;10020203023;FICs;RENTA LIQUIDEZ;119126293;conservador;privada
2024;2;13;10041560001;Renta Variable;ECOPETROL;1155000;sin definir;personal
2024;2;13;10039553126;FICs;PLANSEMILLA;644940;sin definir;personal
2024;2;13;1,00105E+12;Renta Variable;ECOPETROL;2310000;sin definir;personal
2024;2;13;10021382511;Renta Variable;ECOPETROL;2310000;sin definir;personal
2024;2;13;10032184607;Renta Variable;1022;4560276;conservador;personal
2024;2;13;1,009E+11;FICs;RENTA LIQUIDEZ;21920127;moderado;prefencial
2024;2;13;10020203023;FICs;SURA CREDITO PRIVADO;64279665;conservador;privada
2024;2;13;1004870235;Renta Variable;ECOPETROL;7646100;agresivo;personal
2024;2;13;1,0083E+11;Renta Variable;ETB;168328;sin definir;pymes
2024;2;13;10066848163;FICs;FIDUCUENTA;2912309;sin definir;personal
2024;2;13;10039616197;Renta Variable;ETB;101018;sin definir;personal
2024;2;13;10038643094;FICs;PLANSEMILLA;85835832;sin definir;personal
2024;2;13;10071747544;FICs;FIDUCUENTA;136295;agresivo;personal
2024;2;13;1,009E+11;FICs;FIDUCUENTA;1128770590;moderado;prefencial
2024;2;13;1,0089E+11;FICs;FIDURENTA;22139250;conservador;privada
2024;2;13;1,0089E+11;FICs;RENTA LIQUIDEZ;146038214;conservador;privada
2024;2;13;10032184607;FICs;RENTA LIQUIDEZ;77029;conservador;personal
2024;2;13;10020203023;FICs;FIDURENTA;154897377;conservador;privada
2024;2;13;10079414250;Renta Variable;ECOPETROL;1155000;sin definir;personal
2024;2;13;10032184607;Renta Variable;PFGRUPSURA;6544000;conservador;personal
2024;2;13;10032184607;Renta Variable;CELSIA;9480000;conservador;personal
2024;2;13;10039616197;Renta Variable;ETB;101018;sin definir;personal
2024;2;13;10020203023;Renta Fija;CDTBANCOLOMBIA B360;366637400;conservador;privada
2024;2;13;10038643094;FICs;FIDUCUENTA;285924;sin definir;personal
2024;2;13;10039616197;Renta Variable;ISA;13754560;sin definir;personal
2024;2;13;1,00103E+12;Renta Variable;ECOPETROL;1155000;conservador;personal
2024;2;13;10020203023;FICs;FONDO CERRADO RENTA FIJA V;151459518;conservador;privada
2024;2;13;1,008E+11;FICs;RENTA LIQUIDEZ;300237139;moderado;pymes
2024;2;13;10032184607;Renta Variable;PFCORFICOL;5147100;conservador;personal
2024;2;13;1,00101E+12;FICs;FIDUCUENTA;32111469;conservador;personal
2024;2;13;1,00109E+12;FICs;FIDUCUENTA;1730;conservador;personal
2024;2;13;1,00114E+12;FICs;FIDUCUENTA;10313;conservador;personal
2024;2;13;1,00114E+12;FICs;FIDUCUENTA;10313;conservador;personal
2024;2;13;10039616197;Renta Variable;ECOPETROL;2310000;sin definir;personal
2024;2;13;10079142847;Renta Variable;PFGRUPSURA;2535800;conservador;prefencial
2024;2;13;10032184607;Renta Variable;None;4329000;conservador;personal
2024;2;13;1,00902E+11;FICs;RENTA LIQUIDEZ;1046199015;moderado;prefencial
2024;2;13;10098522488;Renta Variable;ECOPETROL;3465000;sin definir;personal
2024;2;13;10079142847;Renta Variable;ECOPETROL;3432660;conservador;prefencial
2024;2;13;1,00901E+11;FICs;RENTA LIQUIDEZ;1052198357;moderado;empresas
2024;2;13;10020203023;Renta Fija;CDT TUYATFB360;672728500;conservador;privada
2024;2;13;10032184607;Renta Variable;PFCEMARGOS;5480000;conservador;personal
2024;2;13;10036346714;Renta Variable;ECOPETROL;1155000;sin definir;personal
2024;2;13;1,009E+11;FICs;RENTA LIQUIDEZ;21920127;moderado;prefencial
2024;2;13;10039538018;FICs;FIDUCUENTA;332895;conservador;personal
2024;2;13;1,009E+11;FICs;FIDUCUENTA;1128770590;moderado;prefencial
2024;2;13;1,00114E+12;Renta Variable;ECOPETROL;2310000;sin definir;personal
2024;2;13;10014876058;Renta Variable;ISA;7509860;sin definir;personal
2024;2;13;10079142847;Renta Variable;PFBCOLOM;3548900;conservador;prefencial
2024;2;13;10038643094;Renta Variable;ETB;101018;sin definir;personal
2024;2;14;10038643094;FICs;PLANSEMILLA;85805267;sin definir;personal
2024;2;14;10026419826;Renta Variable;ETB;101018;sin definir;personal
2024;2;14;10039616197;Renta Variable;ETB;101018;sin definir;personal
2024;2;14;10039616197;Renta Variable;ISA;13568000;sin definir;personal
2024;2;14;10020203023;Renta Fija;CDT TUYATFB360;672848500;conservador;privada
2024;2;14;10039538018;FICs;FIDUCUENTA;332983;conservador;personal
2024;2;14;10039616197;Renta Variable;ECOPETROL;2275000;sin definir;personal
2024;2;14;10039616197;Renta Variable;ECOPETROL;2275000;sin definir;personal
